0,0,0,0,0,0,189,40,40,40,189,0,189,189,189,189,189,189,189,189,189,189,189,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,0,0,0,0,189,40,40,40,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,189,189,189,189,189,40,40,40,189,189,189,189,189,189,189,189,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,189,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0
0,0,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,189,0,0,0,0,0,0
0,0,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,189,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,189,0,0,0,0,0,0,0
0,0,189,189,189,189,189,189,189,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,189,189,189,189,189,189,0,0,0,0,0,0,0,0
0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,0,0,0,0,0,0,189,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,189,0,0,0,0,0,0,189,189,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
